id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,trust boundary,81,52,37,74,391,ship,baseline,monotonic-signal,raise-signal
m002,g002,claim drift,102,24,44,56,380,ship,edge,drag-penalty,drop-slack
m003,g003,replay exposure,76,29,35,68,325,ship,recovery,confidence-floor,raise-drag
m004,g004,policy width,67,28,22,49,307,ship,negative,lane-boundary,lower-confidence
m005,g005,trust boundary,75,65,41,20,327,ship,baseline,monotonic-signal,raise-signal
m006,g006,claim drift,69,5,31,47,240,ship,edge,drag-penalty,drop-slack
m007,g007,replay exposure,30,29,35,22,95,hold,recovery,confidence-floor,raise-drag
m008,g008,policy width,102,38,28,44,444,ship,negative,lane-boundary,lower-confidence
m009,g009,trust boundary,62,10,29,36,217,ship,baseline,monotonic-signal,raise-signal
m010,g010,claim drift,76,23,31,30,287,ship,edge,drag-penalty,drop-slack
m011,g011,replay exposure,91,13,20,31,361,ship,recovery,confidence-floor,raise-drag
m012,g012,policy width,102,75,5,23,566,ship,negative,lane-boundary,lower-confidence
m013,g013,trust boundary,120,74,36,43,563,ship,baseline,monotonic-signal,raise-signal
m014,g014,claim drift,31,65,20,94,288,ship,edge,drag-penalty,drop-slack
m015,g015,replay exposure,83,9,41,81,308,ship,recovery,confidence-floor,raise-drag
m016,g016,policy width,112,13,43,66,411,ship,negative,lane-boundary,lower-confidence
m017,g017,trust boundary,51,53,28,83,309,ship,baseline,monotonic-signal,raise-signal
m018,g018,claim drift,99,64,43,46,441,ship,edge,drag-penalty,drop-slack
m019,g019,replay exposure,87,19,17,32,367,ship,recovery,confidence-floor,raise-drag
m020,g020,policy width,40,28,16,60,228,ship,negative,lane-boundary,lower-confidence
m021,g021,trust boundary,117,35,41,55,470,ship,baseline,monotonic-signal,raise-signal
m022,g022,claim drift,102,65,34,67,503,ship,edge,drag-penalty,drop-slack
m023,g023,replay exposure,102,64,18,61,543,ship,recovery,confidence-floor,raise-drag
m024,g024,policy width,62,26,22,92,326,ship,negative,lane-boundary,lower-confidence
m025,g025,trust boundary,54,68,29,46,311,ship,baseline,monotonic-signal,raise-signal
m026,g026,claim drift,40,57,13,21,256,ship,edge,drag-penalty,drop-slack
m027,g027,replay exposure,41,70,14,56,318,ship,recovery,confidence-floor,raise-drag
m028,g028,policy width,89,39,26,22,378,ship,negative,lane-boundary,lower-confidence
m029,g029,trust boundary,82,26,16,29,361,ship,baseline,monotonic-signal,raise-signal
m030,g030,claim drift,68,46,13,30,355,ship,edge,drag-penalty,drop-slack
m031,g031,replay exposure,113,40,20,35,507,ship,recovery,confidence-floor,raise-drag
m032,g032,policy width,113,34,14,29,507,ship,negative,lane-boundary,lower-confidence
m033,g033,trust boundary,64,33,16,93,367,ship,baseline,monotonic-signal,raise-signal
m034,g034,claim drift,117,59,40,80,546,ship,edge,drag-penalty,drop-slack
m035,g035,replay exposure,108,21,39,78,435,ship,recovery,confidence-floor,raise-drag
m036,g036,policy width,107,34,21,69,502,ship,negative,lane-boundary,lower-confidence
m037,g037,trust boundary,119,43,5,45,592,ship,baseline,monotonic-signal,raise-signal
m038,g038,claim drift,71,4,19,31,266,ship,edge,drag-penalty,drop-slack
m039,g039,replay exposure,55,39,35,72,265,ship,recovery,confidence-floor,raise-drag
m040,g040,policy width,94,18,13,41,414,ship,negative,lane-boundary,lower-confidence
m041,g041,trust boundary,126,10,28,66,506,ship,baseline,monotonic-signal,raise-signal
m042,g042,claim drift,44,0,37,60,125,watch,edge,drag-penalty,drop-slack
m043,g043,replay exposure,55,11,50,104,196,ship,recovery,confidence-floor,raise-drag
m044,g044,policy width,64,14,26,32,238,ship,negative,lane-boundary,lower-confidence
m045,g045,trust boundary,81,18,19,20,323,ship,baseline,monotonic-signal,raise-signal
m046,g046,claim drift,36,47,38,55,179,watch,edge,drag-penalty,drop-slack
m047,g047,replay exposure,65,10,14,34,272,ship,recovery,confidence-floor,raise-drag
m048,g048,policy width,83,24,14,15,353,ship,negative,lane-boundary,lower-confidence
m049,g049,trust boundary,61,33,40,29,219,ship,baseline,monotonic-signal,raise-signal
m050,g050,claim drift,40,29,34,34,150,watch,edge,drag-penalty,drop-slack
m051,g051,replay exposure,81,11,18,41,333,ship,recovery,confidence-floor,raise-drag
m052,g052,policy width,61,69,43,79,332,ship,negative,lane-boundary,lower-confidence
m053,g053,trust boundary,64,31,40,79,277,ship,baseline,monotonic-signal,raise-signal
m054,g054,claim drift,55,62,40,77,301,ship,edge,drag-penalty,drop-slack
m055,g055,replay exposure,103,73,48,81,495,ship,recovery,confidence-floor,raise-drag
m056,g056,policy width,86,75,43,31,396,ship,negative,lane-boundary,lower-confidence
m057,g057,trust boundary,90,44,25,30,403,ship,baseline,monotonic-signal,raise-signal
m058,g058,claim drift,82,20,17,71,388,ship,edge,drag-penalty,drop-slack
m059,g059,replay exposure,42,62,13,53,306,ship,recovery,confidence-floor,raise-drag
m060,g060,policy width,114,45,32,52,502,ship,negative,lane-boundary,lower-confidence
m061,g061,trust boundary,118,39,4,59,597,ship,baseline,monotonic-signal,raise-signal
m062,g062,claim drift,66,27,13,103,382,ship,edge,drag-penalty,drop-slack
m063,g063,replay exposure,66,75,47,44,317,ship,recovery,confidence-floor,raise-drag
m064,g064,policy width,96,26,13,92,489,ship,negative,lane-boundary,lower-confidence
m065,g065,trust boundary,79,39,22,54,382,ship,baseline,monotonic-signal,raise-signal
m066,g066,claim drift,61,37,28,33,267,ship,edge,drag-penalty,drop-slack
m067,g067,replay exposure,60,20,18,27,253,ship,recovery,confidence-floor,raise-drag
m068,g068,policy width,63,44,4,15,343,ship,negative,lane-boundary,lower-confidence
m069,g069,trust boundary,121,23,23,33,494,ship,baseline,monotonic-signal,raise-signal
m070,g070,claim drift,96,4,34,40,330,ship,edge,drag-penalty,drop-slack
m071,g071,replay exposure,47,14,48,91,163,watch,recovery,confidence-floor,raise-drag
m072,g072,policy width,70,16,25,65,302,ship,negative,lane-boundary,lower-confidence
m073,g073,trust boundary,94,19,19,76,433,ship,baseline,monotonic-signal,raise-signal
m074,g074,claim drift,96,12,38,80,374,ship,edge,drag-penalty,drop-slack
m075,g075,replay exposure,105,63,35,43,484,ship,recovery,confidence-floor,raise-drag
m076,g076,policy width,113,15,25,16,423,ship,negative,lane-boundary,lower-confidence
m077,g077,trust boundary,86,29,25,70,397,ship,baseline,monotonic-signal,raise-signal
m078,g078,claim drift,106,27,26,52,452,ship,edge,drag-penalty,drop-slack
m079,g079,replay exposure,36,45,35,64,193,ship,recovery,confidence-floor,raise-drag
m080,g080,policy width,93,16,10,45,419,ship,negative,lane-boundary,lower-confidence
m081,g081,trust boundary,90,74,44,102,478,ship,baseline,monotonic-signal,raise-signal
m082,g082,claim drift,34,25,33,43,130,watch,edge,drag-penalty,drop-slack
m083,g083,replay exposure,102,8,24,104,456,ship,recovery,confidence-floor,raise-drag
m084,g084,policy width,96,8,31,40,347,ship,negative,lane-boundary,lower-confidence
m085,g085,trust boundary,105,10,40,32,352,ship,baseline,monotonic-signal,raise-signal
m086,g086,claim drift,56,38,25,26,251,ship,edge,drag-penalty,drop-slack
m087,g087,replay exposure,39,36,47,27,114,watch,recovery,confidence-floor,raise-drag
m088,g088,policy width,34,67,7,19,268,ship,negative,lane-boundary,lower-confidence
m089,g089,trust boundary,44,50,13,39,276,ship,baseline,monotonic-signal,raise-signal
m090,g090,claim drift,83,33,38,90,374,ship,edge,drag-penalty,drop-slack
m091,g091,replay exposure,67,43,38,77,317,ship,recovery,confidence-floor,raise-drag
m092,g092,policy width,62,10,8,62,306,ship,negative,lane-boundary,lower-confidence
m093,g093,trust boundary,116,31,19,79,548,ship,baseline,monotonic-signal,raise-signal
m094,g094,claim drift,107,33,26,42,458,ship,edge,drag-penalty,drop-slack
m095,g095,replay exposure,49,53,17,28,279,ship,recovery,confidence-floor,raise-drag
m096,g096,policy width,111,25,4,56,538,ship,negative,lane-boundary,lower-confidence
